"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 23 09:11:27 GMT 2024","Tue Jul 23 09:11:27 GMT 2024","2","record_service.tests.component","test_api","","","","test_finish_task_missing_timestamp_field",""
"passed","Tue Jul 23 09:11:28 GMT 2024","Tue Jul 23 09:11:28 GMT 2024","0","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_wrong_type_timestamp[integer]",""
"passed","Tue Jul 23 09:11:27 GMT 2024","Tue Jul 23 09:11:27 GMT 2024","7","record_service.tests.component","test_api","","","","test_new_task_description_repeated_value[False]",""
"passed","Tue Jul 23 09:11:27 GMT 2024","Tue Jul 23 09:11:27 GMT 2024","20","record_service.tests.component","test_api","","","","test_new_task_description_field[P-True]",""
"passed","Tue Jul 23 09:11:27 GMT 2024","Tue Jul 23 09:11:27 GMT 2024","2","record_service.tests.component","test_api","","","","test_new_task_missing_is_task_finished_flag",""
"passed","Tue Jul 23 09:11:28 GMT 2024","Tue Jul 23 09:11:28 GMT 2024","6","record_service.tests.unit.test_api","test_post_finish_task","","","","test_all_is_correct",""
"passed","Tue Jul 23 09:11:27 GMT 2024","Tue Jul 23 09:11:27 GMT 2024","2","record_service.tests.component","test_api","","","","test_new_task_api_wrong_field_type_timestamp_filed[False-string]",""
"passed","Tue Jul 23 09:11:28 GMT 2024","Tue Jul 23 09:11:28 GMT 2024","2","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_correct",""
"passed","Tue Jul 23 09:11:27 GMT 2024","Tue Jul 23 09:11:27 GMT 2024","9","record_service.tests.component","test_api","","","","test_new_task_missing_timestamp_field[True]",""
"passed","Tue Jul 23 09:11:27 GMT 2024","Tue Jul 23 09:11:27 GMT 2024","3","record_service.tests.component","test_api","","","","test_finish_task_api_wrong_field_type_id_field",""
"passed","Tue Jul 23 09:11:27 GMT 2024","Tue Jul 23 09:11:27 GMT 2024","2","record_service.tests.component","test_api","","","","test_new_task_api_wrong_field_type_timestamp_filed[True-integer]",""
"passed","Tue Jul 23 09:11:28 GMT 2024","Tue Jul 23 09:11:28 GMT 2024","2","record_service.tests.unit.test_api","test_post_new_task","","","","test_all_is_correct",""
"passed","Tue Jul 23 09:11:28 GMT 2024","Tue Jul 23 09:11:28 GMT 2024","1","record_service.tests.unit.test_api","test_post_new_task","","","","test_wrong_type_is_task_finished_field",""
"passed","Tue Jul 23 09:11:28 GMT 2024","Tue Jul 23 09:11:28 GMT 2024","0","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_wrong_type_timestamp[string]",""
"passed","Tue Jul 23 09:11:27 GMT 2024","Tue Jul 23 09:11:27 GMT 2024","2","record_service.tests.component","test_api","","","","test_finish_task_api_wrong_field_type_timestamp_field",""
"passed","Tue Jul 23 09:11:28 GMT 2024","Tue Jul 23 09:11:28 GMT 2024","0","record_service.tests.unit.test_api","test_post_finish_task","","","","test_wrong_type_id_field",""
"passed","Tue Jul 23 09:11:27 GMT 2024","Tue Jul 23 09:11:27 GMT 2024","2","record_service.tests.component","test_api","","","","test_new_task_api_wrong_field_type_description_field[True]",""
"passed","Tue Jul 23 09:11:28 GMT 2024","Tue Jul 23 09:11:28 GMT 2024","0","record_service.tests.unit.test_api","test_post_new_task","","","","test_missing_is_task_finished_field",""
"passed","Tue Jul 23 09:11:27 GMT 2024","Tue Jul 23 09:11:27 GMT 2024","2","record_service.tests.component","test_api","","","","test_new_task_more_than_max_symbols_in_description_field[False]",""
