"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","1","record_service.tests.unit.test_api","test_post_new_task","","","","test_more_than_max_symbols_in_description_field",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","0","record_service.tests.unit.test_api","test_post_new_task","","","","test_wrong_type_description_field",""
"passed","Wed Jul 17 16:45:00 GMT 2024","Wed Jul 17 16:45:00 GMT 2024","7","record_service.tests.component","test_api","","","","test_new_task_missing_description_field[True]",""
"passed","Wed Jul 17 16:45:00 GMT 2024","Wed Jul 17 16:45:00 GMT 2024","19","record_service.tests.component","test_api","","","","test_new_task_description_field[p-True]",""
"passed","Wed Jul 17 16:45:00 GMT 2024","Wed Jul 17 16:45:00 GMT 2024","9","record_service.tests.component","test_api","","","","test_new_task_missing_timestamp_field[True]",""
"passed","Wed Jul 17 16:45:01 GMT 2024","Wed Jul 17 16:45:01 GMT 2024","7","record_service.tests.component","test_api","","","","test_new_task_description_repeated_value[False]",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","0","record_service.tests.unit.test_api","test_post_new_task","","","","test_wrong_type_timestamp_filed[string]",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","0","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_missing_description",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","0","record_service.tests.unit.test_api","test_post_finish_task","","","","test_wrong_type_id_field",""
"passed","Wed Jul 17 16:45:00 GMT 2024","Wed Jul 17 16:45:00 GMT 2024","2","record_service.tests.component","test_api","","","","test_new_task_api_wrong_field_type_timestamp_filed[False-string]",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","0","record_service.tests.unit.test_api","test_post_new_task","","","","test_missing_is_task_finished_field",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","3","record_service.tests.unit.test_crud","test_crud_create_finished_task","","","","test_symbols_in_description_field[bLqaMzplmtbpOVuZvHLfbMnQILgcXUaUDuFRFMGdRCaEfEYhCO]",""
"passed","Wed Jul 17 16:45:01 GMT 2024","Wed Jul 17 16:45:01 GMT 2024","6","record_service.tests.component","test_api","","","","test_finish_task_already_finished_task_id_field",""
"passed","Wed Jul 17 16:45:00 GMT 2024","Wed Jul 17 16:45:00 GMT 2024","5","record_service.tests.component","test_api","","","","test_new_task_description_field[p-False]",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","4","record_service.tests.unit.test_api","test_post_finish_task","","","","test_already_finished_task_id_field",""
"passed","Wed Jul 17 16:45:00 GMT 2024","Wed Jul 17 16:45:00 GMT 2024","4","record_service.tests.component","test_api","","","","test_new_task_description_field[QaWjXvOvfxvJJNQnndbcdWToBcWApGHsqQySuUghBsZBkdwzRL-False]",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","0","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_missing_timestamp",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","1","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_wrong_type_description",""
"passed","Wed Jul 17 16:45:01 GMT 2024","Wed Jul 17 16:45:01 GMT 2024","2","record_service.tests.component","test_api","","","","test_finish_task_missing_id_field",""
"passed","Wed Jul 17 16:45:00 GMT 2024","Wed Jul 17 16:45:01 GMT 2024","3","record_service.tests.component","test_api","","","","test_new_task_more_than_max_symbols_in_description_field[False]",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","0","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_empty_description",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","2","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_correct",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","10","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_description_repeated_value",""
"passed","Wed Jul 17 16:45:01 GMT 2024","Wed Jul 17 16:45:01 GMT 2024","2","record_service.tests.component","test_api","","","","test_finish_task_api_wrong_field_type_id_field",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","3","record_service.tests.unit.test_crud","test_crud_finish_task","","","","test_id_task_that_already_finished",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","2","record_service.tests.unit.test_api","test_post_new_task","","","","test_description_field[N-False]",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","2","record_service.tests.unit.test_crud","test_crud_finish_task","","","","test_correct",""
"passed","Wed Jul 17 16:45:01 GMT 2024","Wed Jul 17 16:45:01 GMT 2024","2","record_service.tests.component","test_api","","","","test_finish_task_missing_timestamp_field",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","0","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_wrong_type_timestamp[integer]",""
"passed","Wed Jul 17 16:45:00 GMT 2024","Wed Jul 17 16:45:00 GMT 2024","2","record_service.tests.component","test_api","","","","test_new_task_api_wrong_field_type_is_task_finished_field",""
"passed","Wed Jul 17 16:45:00 GMT 2024","Wed Jul 17 16:45:00 GMT 2024","2","record_service.tests.component","test_api","","","","test_new_task_api_wrong_field_type_description_field[False]",""
"passed","Wed Jul 17 16:45:01 GMT 2024","Wed Jul 17 16:45:01 GMT 2024","6","record_service.tests.component","test_api","","","","test_post_finished_task_is_ok",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","0","record_service.tests.unit.test_api","test_post_new_task","","","","test_wrong_type_timestamp_filed[integer]",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","4","record_service.tests.unit.test_crud","test_crud_create_finished_task","","","","test_description_repeated_value",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","0","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_more_than_max_symbols_in_description_field",""
"passed","Wed Jul 17 16:45:00 GMT 2024","Wed Jul 17 16:45:00 GMT 2024","2","record_service.tests.component","test_api","","","","test_new_task_api_wrong_field_type_timestamp_filed[True-integer]",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","3","record_service.tests.unit.test_api","test_post_new_task","","","","test_description_field[vMFlOqOFOyHfIoFzRfcnzEKTifcXOXiejytaZBTdTPBlWxLrHQ-True]",""
"passed","Wed Jul 17 16:45:00 GMT 2024","Wed Jul 17 16:45:00 GMT 2024","2","record_service.tests.component","test_api","","","","test_new_task_api_wrong_field_type_timestamp_filed[True-string]",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","0","record_service.tests.unit.test_api","test_post_new_task","","","","test_empty_description_field",""
"passed","Wed Jul 17 16:45:00 GMT 2024","Wed Jul 17 16:45:00 GMT 2024","3","record_service.tests.component","test_api","","","","test_new_task_empty_description_field[False]",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","2","record_service.tests.unit.test_crud","test_crud_create_finished_task","","","","test_correct",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","5","record_service.tests.unit.test_api","test_post_finish_task","","","","test_all_is_correct",""
"passed","Wed Jul 17 16:45:00 GMT 2024","Wed Jul 17 16:45:00 GMT 2024","2","record_service.tests.component","test_api","","","","test_new_task_empty_timestamp_field[False]",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","0","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_wrong_type_timestamp[string]",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","0","record_service.tests.unit.test_api","test_post_finish_task","","","","test_wrong_type_timestamp_field",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","0","record_service.tests.unit.test_api","test_post_new_task","","","","test_missing_timestamp_filed",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","4","record_service.tests.unit.test_api","test_post_new_task","","","","test_description_repeated_value",""
"passed","Wed Jul 17 16:45:02 GMT 2024","Wed Jul 17 16:45:02 GMT 2024","4","record_service.tests.unit.test_api","test_post_new_task","","","","test_description_field[N-True]",""
