"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 17 08:03:56 GMT 2024","Wed Jul 17 08:03:56 GMT 2024","0","record_service.tests.unit.test_api","test_post_finish_task","","","","test_wrong_type_timestamp_field",""
"passed","Wed Jul 17 08:03:56 GMT 2024","Wed Jul 17 08:03:56 GMT 2024","0","record_service.tests.unit.test_api","test_post_new_task","","","","test_wrong_type_timestamp_filed[integer]",""
"passed","Wed Jul 17 08:03:56 GMT 2024","Wed Jul 17 08:03:56 GMT 2024","1","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_wrong_type_timestamp[integer]",""
"passed","Wed Jul 17 08:03:56 GMT 2024","Wed Jul 17 08:03:56 GMT 2024","0","record_service.tests.unit.test_api","test_post_new_task","","","","test_wrong_type_timestamp_filed[string]",""
"passed","Wed Jul 17 08:03:56 GMT 2024","Wed Jul 17 08:03:56 GMT 2024","4","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_description_repeated_value",""
"passed","Wed Jul 17 08:03:55 GMT 2024","Wed Jul 17 08:03:55 GMT 2024","3","record_service.tests.component","test_api","","","","test_new_task_api_wrong_field_type_is_task_finished_field",""
"passed","Wed Jul 17 08:03:55 GMT 2024","Wed Jul 17 08:03:55 GMT 2024","9","record_service.tests.component","test_api","","","","test_new_task_description_repeated_value[True]",""
"passed","Wed Jul 17 08:03:56 GMT 2024","Wed Jul 17 08:03:56 GMT 2024","3","record_service.tests.unit.test_api","test_post_new_task","","","","test_description_field[nssiUhiiYJEGdfNJHAMfeZAkgLOCWDfSvvJLAPmBAqfVIJufJk-True]",""
"passed","Wed Jul 17 08:03:55 GMT 2024","Wed Jul 17 08:03:55 GMT 2024","3","record_service.tests.component","test_api","","","","test_new_task_more_than_max_symbols_in_description_field[False]",""
"passed","Wed Jul 17 08:03:55 GMT 2024","Wed Jul 17 08:03:55 GMT 2024","2","record_service.tests.component","test_api","","","","test_new_task_api_wrong_field_type_timestamp_filed[True-string]",""
"passed","Wed Jul 17 08:03:55 GMT 2024","Wed Jul 17 08:03:55 GMT 2024","2","record_service.tests.component","test_api","","","","test_finish_task_missing_timestamp_field",""
"passed","Wed Jul 17 08:03:56 GMT 2024","Wed Jul 17 08:03:56 GMT 2024","0","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_wrong_type_description",""
"passed","Wed Jul 17 08:03:56 GMT 2024","Wed Jul 17 08:03:56 GMT 2024","2","record_service.tests.unit.test_api","test_post_new_task","","","","test_description_field[nssiUhiiYJEGdfNJHAMfeZAkgLOCWDfSvvJLAPmBAqfVIJufJk-False]",""
"passed","Wed Jul 17 08:03:56 GMT 2024","Wed Jul 17 08:03:56 GMT 2024","3","record_service.tests.unit.test_crud","test_crud_finish_task","","","","test_correct",""
"passed","Wed Jul 17 08:03:55 GMT 2024","Wed Jul 17 08:03:55 GMT 2024","19","record_service.tests.component","test_api","","","","test_new_task_description_field[m-True]",""
