"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 20 12:44:13 GMT 2024","Sat Jul 20 12:44:13 GMT 2024","0","record_service.tests.unit.test_api","test_post_new_task","","","","test_wrong_type_is_task_finished_field",""
"passed","Sat Jul 20 12:44:13 GMT 2024","Sat Jul 20 12:44:13 GMT 2024","5","record_service.tests.unit.test_api","test_post_finish_task","","","","test_not_existed_id_field",""
"passed","Sat Jul 20 12:44:13 GMT 2024","Sat Jul 20 12:44:13 GMT 2024","0","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_wrong_type_description",""
"passed","Sat Jul 20 12:44:13 GMT 2024","Sat Jul 20 12:44:13 GMT 2024","2","record_service.tests.unit.test_crud","test_crud_finish_task","","","","test_correct",""
"passed","Sat Jul 20 12:44:12 GMT 2024","Sat Jul 20 12:44:12 GMT 2024","6","record_service.tests.component","test_api","","","","test_new_task_description_field[izdLFrswPPzvMdsTJlHhmPobVveiBfbNRXyPwXWQzPAxSXBOTX-False]",""
"passed","Sat Jul 20 12:44:13 GMT 2024","Sat Jul 20 12:44:13 GMT 2024","0","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_wrong_type_timestamp[integer]",""
"passed","Sat Jul 20 12:44:13 GMT 2024","Sat Jul 20 12:44:13 GMT 2024","0","record_service.tests.unit.test_api","test_post_new_task","","","","test_wrong_type_timestamp_filed[string]",""
"passed","Sat Jul 20 12:44:12 GMT 2024","Sat Jul 20 12:44:12 GMT 2024","7","record_service.tests.component","test_api","","","","test_post_finished_task_is_ok",""
"passed","Sat Jul 20 12:44:12 GMT 2024","Sat Jul 20 12:44:12 GMT 2024","3","record_service.tests.component","test_api","","","","test_new_task_api_wrong_field_type_timestamp_filed[True-integer]",""
"passed","Sat Jul 20 12:44:13 GMT 2024","Sat Jul 20 12:44:13 GMT 2024","1","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_correct",""
"passed","Sat Jul 20 12:44:12 GMT 2024","Sat Jul 20 12:44:12 GMT 2024","11","record_service.tests.component","test_api","","","","test_new_task_description_repeated_value[False]",""
"passed","Sat Jul 20 12:44:13 GMT 2024","Sat Jul 20 12:44:13 GMT 2024","0","record_service.tests.unit.test_api","test_post_new_task","","","","test_missing_is_task_finished_field",""
"passed","Sat Jul 20 12:44:13 GMT 2024","Sat Jul 20 12:44:13 GMT 2024","0","record_service.tests.unit.test_api","test_post_finish_task","","","","test_wrong_type_timestamp_field",""
"passed","Sat Jul 20 12:44:12 GMT 2024","Sat Jul 20 12:44:12 GMT 2024","2","record_service.tests.component","test_api","","","","test_new_task_more_than_max_symbols_in_description_field[False]",""
"passed","Sat Jul 20 12:44:12 GMT 2024","Sat Jul 20 12:44:12 GMT 2024","2","record_service.tests.component","test_api","","","","test_finish_task_missing_timestamp_field",""
"passed","Sat Jul 20 12:44:13 GMT 2024","Sat Jul 20 12:44:13 GMT 2024","5","record_service.tests.unit.test_crud","test_crud_create_finished_task","","","","test_description_repeated_value",""
"passed","Sat Jul 20 12:44:12 GMT 2024","Sat Jul 20 12:44:12 GMT 2024","3","record_service.tests.component","test_api","","","","test_new_task_empty_is_task_finished_field",""
"passed","Sat Jul 20 12:44:12 GMT 2024","Sat Jul 20 12:44:12 GMT 2024","3","record_service.tests.component","test_api","","","","test_new_task_missing_is_task_finished_flag",""
"passed","Sat Jul 20 12:44:13 GMT 2024","Sat Jul 20 12:44:13 GMT 2024","0","record_service.tests.unit.test_api","test_post_new_task","","","","test_wrong_type_description_field",""
"passed","Sat Jul 20 12:44:12 GMT 2024","Sat Jul 20 12:44:12 GMT 2024","2","record_service.tests.component","test_api","","","","test_new_task_api_wrong_field_type_description_field[True]",""
"passed","Sat Jul 20 12:44:13 GMT 2024","Sat Jul 20 12:44:13 GMT 2024","2","record_service.tests.unit.test_crud","test_crud_create_task","","","","test_symbols_in_description_field[drkiqsfLtbgKbSpkuRTvFRKxFqzYaKnrstnMZyeVcbHqPNRGya]",""
"passed","Sat Jul 20 12:44:12 GMT 2024","Sat Jul 20 12:44:12 GMT 2024","2","record_service.tests.component","test_api","","","","test_new_task_empty_description_field[False]",""
"passed","Sat Jul 20 12:44:12 GMT 2024","Sat Jul 20 12:44:12 GMT 2024","5","record_service.tests.component","test_api","","","","test_finish_task_not_existed_id",""
"passed","Sat Jul 20 12:44:12 GMT 2024","Sat Jul 20 12:44:12 GMT 2024","13","record_service.tests.component","test_api","","","","test_new_task_description_repeated_value[True]",""
