"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 02 17:48:15 GMT 2024","Tue Jul 02 17:48:15 GMT 2024","8","sampleService.tests.component.positive","test_api","","","","test_get_user[439]",""
"passed","Tue Jul 02 17:48:16 GMT 2024","Tue Jul 02 17:48:16 GMT 2024","4","positive","test_crud","","","","test_get_user",""
"passed","Tue Jul 02 17:48:16 GMT 2024","Tue Jul 02 17:48:16 GMT 2024","3","positive","test_crud","","","","test_create_user",""
"passed","Tue Jul 02 17:48:16 GMT 2024","Tue Jul 02 17:48:16 GMT 2024","1","negative","test_crud","","","","test_get_user_null_id",""
"passed","Tue Jul 02 17:48:15 GMT 2024","Tue Jul 02 17:48:15 GMT 2024","6","sampleService.tests.component.positive","test_api","","","","test_post_user_one_symbol_name[v]",""
"passed","Tue Jul 02 17:48:15 GMT 2024","Tue Jul 02 17:48:15 GMT 2024","32","sampleService.tests.component.negative","test_api","","","","test_get_user_not_existed_id",""
"passed","Tue Jul 02 17:48:16 GMT 2024","Tue Jul 02 17:48:16 GMT 2024","0","negative","test_api","","","","test_post_user_empty_username",""
"passed","Tue Jul 02 17:48:15 GMT 2024","Tue Jul 02 17:48:15 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_get_user[None]",""
"passed","Tue Jul 02 17:48:15 GMT 2024","Tue Jul 02 17:48:15 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_get_user[eyqQ]",""
"passed","Tue Jul 02 17:48:15 GMT 2024","Tue Jul 02 17:48:15 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_post_user_too_long_length",""
"passed","Tue Jul 02 17:48:16 GMT 2024","Tue Jul 02 17:48:16 GMT 2024","3","positive","test_api","","","","test_get_user",""
"passed","Tue Jul 02 17:48:16 GMT 2024","Tue Jul 02 17:48:16 GMT 2024","16","negative","test_api","","","","test_get_not_existed_user",""
"passed","Tue Jul 02 17:48:16 GMT 2024","Tue Jul 02 17:48:16 GMT 2024","8","positive","test_crud","","","","test_create_user_repeated_username",""
"passed","Tue Jul 02 17:48:16 GMT 2024","Tue Jul 02 17:48:16 GMT 2024","3","negative","test_crud","","","","test_get_not_existed_user",""
"passed","Tue Jul 02 17:48:15 GMT 2024","Tue Jul 02 17:48:15 GMT 2024","6","sampleService.tests.component.positive","test_api","","","","test_post_user_one_symbol_name[9]",""
"passed","Tue Jul 02 17:48:16 GMT 2024","Tue Jul 02 17:48:16 GMT 2024","3","positive","test_api","","","","test_post_user_short_username",""
"passed","Tue Jul 02 17:48:15 GMT 2024","Tue Jul 02 17:48:15 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_get_user[G]",""
"passed","Tue Jul 02 17:48:16 GMT 2024","Tue Jul 02 17:48:16 GMT 2024","2","positive","test_api","","","","test_post_user",""
"passed","Tue Jul 02 17:48:16 GMT 2024","Tue Jul 02 17:48:16 GMT 2024","1","negative","test_crud","","","","test_create_user_invalid_username[None]",""
"passed","Tue Jul 02 17:48:15 GMT 2024","Tue Jul 02 17:48:15 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_post_user_none_name",""
"passed","Tue Jul 02 17:48:15 GMT 2024","Tue Jul 02 17:48:15 GMT 2024","9","sampleService.tests.component.positive","test_api","","","","test_get_user[df6c393c-ae8f-471e-b2a7-0b6399fffcc8]",""
"passed","Tue Jul 02 17:48:15 GMT 2024","Tue Jul 02 17:48:15 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_post_user_empty_body",""
"passed","Tue Jul 02 17:48:16 GMT 2024","Tue Jul 02 17:48:16 GMT 2024","1","negative","test_api","","","","test_get_user_null_id",""
"passed","Tue Jul 02 17:48:15 GMT 2024","Tue Jul 02 17:48:15 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_post_user_wrong_username_type",""
"passed","Tue Jul 02 17:48:15 GMT 2024","Tue Jul 02 17:48:15 GMT 2024","5","sampleService.tests.component.positive","test_api","","","","test_post_user_max_length",""
"passed","Tue Jul 02 17:48:16 GMT 2024","Tue Jul 02 17:48:16 GMT 2024","0","negative","test_api","","","","test_post_user_null_username",""
"passed","Tue Jul 02 17:48:15 GMT 2024","Tue Jul 02 17:48:15 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_get_user[ ]",""
