"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 01 05:59:37 GMT 2024","Mon Jul 01 05:59:37 GMT 2024","6","sampleService.tests.component.positive","test_api","","","","test_post_user_one_symbol_name[4]",""
"passed","Mon Jul 01 05:59:37 GMT 2024","Mon Jul 01 05:59:37 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_post_user_none_name",""
"passed","Mon Jul 01 05:59:38 GMT 2024","Mon Jul 01 05:59:38 GMT 2024","1","negative","test_api","","","","test_get_user_null_id",""
"passed","Mon Jul 01 05:59:37 GMT 2024","Mon Jul 01 05:59:37 GMT 2024","10","sampleService.tests.component.positive","test_api","","","","test_post_user_existed_name",""
"passed","Mon Jul 01 05:59:37 GMT 2024","Mon Jul 01 05:59:37 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_get_user[ ]",""
"passed","Mon Jul 01 05:59:37 GMT 2024","Mon Jul 01 05:59:37 GMT 2024","8","sampleService.tests.component.negative","test_api","","","","test_post_user_empty_name",""
"passed","Mon Jul 01 05:59:38 GMT 2024","Mon Jul 01 05:59:38 GMT 2024","4","positive","test_crud","","","","test_create_user",""
"passed","Mon Jul 01 05:59:38 GMT 2024","Mon Jul 01 05:59:38 GMT 2024","0","negative","test_api","","","","test_post_user_too_long_username",""
"passed","Mon Jul 01 05:59:37 GMT 2024","Mon Jul 01 05:59:37 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_post_user_wrong_username_type",""
"passed","Mon Jul 01 05:59:38 GMT 2024","Mon Jul 01 05:59:38 GMT 2024","4","positive","test_api","","","","test_get_user",""
"passed","Mon Jul 01 05:59:37 GMT 2024","Mon Jul 01 05:59:37 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_get_user[Q]",""
"passed","Mon Jul 01 05:59:38 GMT 2024","Mon Jul 01 05:59:38 GMT 2024","3","positive","test_api","","","","test_post_user_short_username",""
"passed","Mon Jul 01 05:59:38 GMT 2024","Mon Jul 01 05:59:38 GMT 2024","8","positive","test_crud","","","","test_create_user_repeated_username",""
"passed","Mon Jul 01 05:59:37 GMT 2024","Mon Jul 01 05:59:37 GMT 2024","5","sampleService.tests.component.positive","test_api","","","","test_post_user_max_length",""
"passed","Mon Jul 01 05:59:38 GMT 2024","Mon Jul 01 05:59:38 GMT 2024","1","negative","test_crud","","","","test_get_user_null_id",""
"passed","Mon Jul 01 05:59:38 GMT 2024","Mon Jul 01 05:59:38 GMT 2024","16","negative","test_api","","","","test_get_not_existed_user",""
"passed","Mon Jul 01 05:59:38 GMT 2024","Mon Jul 01 05:59:38 GMT 2024","0","negative","test_api","","","","test_post_user_empty_username",""
"passed","Mon Jul 01 05:59:37 GMT 2024","Mon Jul 01 05:59:37 GMT 2024","32","sampleService.tests.component.negative","test_api","","","","test_get_user_not_existed_id",""
"passed","Mon Jul 01 05:59:38 GMT 2024","Mon Jul 01 05:59:38 GMT 2024","3","positive","test_api","","","","test_post_user_max_length_username",""
